,lmList,bbox,center
312,"[[240, 431, 0], [282, 405, -10], [316, 371, -19], [334, 335, -29], [320, 308, -35], [283, 312, 5], [320, 308, -16], [312, 344, -28], [295, 352, -33], [260, 309, 1], [302, 311, -19], [294, 353, -22], [277, 353, -19], [239, 312, -7], [282, 317, -30], [275, 357, -23], [258, 360, -13], [219, 320, -17], [259, 323, -29], [257, 350, -22], [241, 356, -13]]","(219, 308, 115, 123)","(276, 369)"
313,"[[241, 431, 0], [284, 408, -11], [319, 374, -19], [336, 336, -28], [321, 307, -33], [290, 316, 5], [323, 310, -16], [316, 346, -26], [299, 353, -30], [267, 311, 1], [303, 314, -19], [295, 356, -22], [278, 355, -20], [245, 313, -6], [282, 319, -30], [276, 359, -25], [259, 361, -15], [223, 320, -15], [261, 323, -29], [259, 351, -22], [242, 356, -13]]","(223, 307, 113, 124)","(279, 369)"
314,"[[239, 429, 0], [283, 411, -12], [319, 376, -17], [336, 336, -24], [319, 308, -28], [301, 328, 6], [329, 312, -14], [321, 346, -25], [304, 354, -29], [277, 322, 3], [305, 311, -17], [296, 352, -22], [280, 355, -20], [252, 321, -3], [281, 314, -28], [275, 354, -23], [258, 359, -13], [226, 323, -11], [258, 317, -25], [256, 346, -18], [240, 352, -8]]","(226, 308, 110, 121)","(281, 368)"
315,"[[238, 429, 0], [280, 413, -13], [318, 377, -18], [333, 336, -25], [317, 307, -28], [306, 333, 3], [331, 312, -17], [322, 346, -26], [308, 355, -30], [281, 326, 1], [306, 311, -19], [296, 353, -23], [280, 356, -21], [255, 323, -5], [280, 313, -31], [273, 355, -25], [257, 359, -14], [226, 324, -12], [256, 316, -27], [254, 346, -19], [239, 351, -8]]","(226, 307, 107, 122)","(279, 368)"
316,"[[235, 429, 0], [275, 414, -16], [313, 379, -24], [328, 338, -32], [312, 306, -35], [309, 335, 2], [331, 312, -19], [320, 346, -29], [307, 352, -32], [283, 328, 1], [305, 309, -21], [293, 353, -25], [281, 352, -21], [257, 325, -3], [276, 313, -30], [269, 355, -23], [258, 355, -11], [228, 324, -9], [252, 316, -24], [250, 345, -15], [238, 348, -4]]","(228, 306, 103, 123)","(279, 367)"
317,"[[236, 430, 0], [277, 414, -15], [315, 378, -22], [329, 338, -30], [313, 307, -33], [309, 334, 0], [331, 311, -20], [321, 345, -31], [308, 354, -34], [283, 327, 0], [305, 308, -22], [294, 352, -26], [282, 355, -23], [256, 325, -6], [277, 313, -32], [271, 355, -25], [259, 359, -14], [226, 325, -12], [251, 315, -27], [251, 344, -17], [239, 350, -6]]","(226, 307, 105, 123)","(278, 368)"
318,"[[242, 435, 0], [286, 406, -9], [319, 367, -18], [338, 331, -29], [324, 306, -35], [275, 302, -3], [318, 303, -24], [311, 341, -36], [295, 345, -42], [254, 302, -8], [304, 309, -28], [297, 350, -31], [281, 351, -30], [236, 308, -16], [287, 318, -38], [281, 356, -30], [264, 359, -21], [220, 320, -26], [268, 325, -37], [266, 352, -29], [249, 358, -20]]","(220, 302, 118, 133)","(279, 368)"
319,"[[242, 430, 0], [286, 397, -6], [316, 362, -14], [334, 330, -25], [323, 306, -31], [261, 300, 3], [313, 301, -20], [308, 337, -34], [290, 345, -41], [244, 300, -3], [304, 306, -26], [297, 346, -31], [279, 351, -30], [230, 308, -14], [289, 318, -36], [283, 355, -30], [265, 359, -22], [220, 322, -25], [270, 326, -36], [267, 351, -29], [250, 357, -22]]","(220, 300, 114, 130)","(277, 365)"
320,"[[240, 427, 0], [284, 392, -5], [310, 357, -12], [327, 328, -21], [321, 302, -27], [250, 298, 7], [306, 296, -15], [304, 330, -30], [287, 341, -37], [235, 298, 0], [300, 299, -22], [295, 338, -27], [278, 344, -26], [225, 306, -11], [289, 312, -33], [284, 349, -28], [266, 354, -19], [221, 321, -23], [273, 324, -34], [270, 348, -29], [253, 354, -22]]","(221, 296, 106, 131)","(274, 361)"
321,"[[240, 427, 0], [283, 395, -6], [310, 359, -13], [328, 325, -22], [318, 300, -27], [258, 300, 10], [309, 298, -12], [306, 333, -26], [288, 341, -34], [241, 299, 3], [300, 303, -17], [294, 342, -22], [276, 345, -21], [228, 306, -6], [287, 315, -29], [281, 351, -24], [263, 354, -16], [220, 318, -18], [269, 323, -30], [267, 347, -25], [250, 352, -19]]","(220, 298, 108, 129)","(274, 362)"
322,"[[244, 426, 0], [285, 395, -8], [314, 361, -16], [330, 328, -27], [319, 303, -33], [266, 302, 6], [314, 300, -16], [310, 336, -30], [292, 344, -37], [247, 301, 0], [302, 303, -21], [297, 344, -25], [278, 347, -24], [231, 307, -9], [287, 312, -32], [281, 351, -27], [263, 355, -17], [219, 319, -21], [266, 320, -33], [265, 346, -26], [248, 352, -18]]","(219, 300, 111, 126)","(274, 363)"
323,"[[244, 425, 0], [287, 405, -10], [324, 371, -16], [341, 332, -25], [323, 306, -30], [303, 325, 9], [330, 308, -12], [321, 341, -22], [306, 350, -26], [280, 321, 5], [307, 309, -15], [298, 350, -18], [283, 351, -14], [256, 320, -2], [283, 311, -26], [277, 351, -19], [262, 354, -9], [231, 322, -12], [259, 313, -23], [257, 341, -15], [244, 348, -5]]","(231, 306, 110, 119)","(286, 365)"
324,"[[244, 430, 0], [288, 410, -12], [323, 374, -18], [340, 335, -25], [326, 305, -29], [304, 327, 8], [331, 310, -12], [324, 344, -24], [308, 353, -28], [281, 321, 5], [310, 309, -15], [301, 352, -20], [285, 355, -18], [257, 320, -1], [287, 312, -26], [281, 353, -21], [264, 358, -11], [230, 321, -10], [264, 316, -24], [263, 344, -16], [247, 350, -6]]","(230, 305, 110, 125)","(285, 367)"
325,"[[246, 432, 0], [289, 402, -6], [320, 364, -15], [341, 333, -25], [333, 309, -31], [268, 299, -1], [320, 299, -24], [317, 336, -36], [303, 346, -42], [249, 300, -8], [311, 306, -29], [304, 345, -32], [288, 352, -30], [236, 308, -17], [297, 319, -37], [289, 354, -30], [273, 361, -21], [228, 323, -27], [280, 330, -37], [276, 353, -30], [259, 359, -22]]","(228, 299, 113, 133)","(284, 365)"
326,"[[243, 429, 0], [289, 395, -6], [318, 361, -14], [337, 330, -24], [327, 304, -29], [263, 300, 5], [315, 299, -16], [312, 334, -30], [296, 343, -38], [245, 299, -1], [307, 305, -22], [301, 344, -27], [283, 349, -27], [233, 308, -11], [294, 318, -32], [288, 353, -28], [270, 357, -21], [226, 322, -22], [276, 329, -33], [272, 352, -29], [256, 356, -22]]","(226, 299, 111, 130)","(281, 364)"
327,"[[245, 426, 0], [288, 395, -8], [316, 362, -17], [334, 331, -28], [327, 305, -34], [260, 299, 1], [312, 298, -20], [311, 334, -34], [294, 343, -42], [243, 299, -4], [305, 304, -25], [300, 342, -30], [282, 348, -30], [231, 307, -13], [294, 317, -33], [288, 352, -29], [270, 358, -21], [225, 322, -23], [276, 329, -34], [274, 352, -29], [257, 358, -23]]","(225, 298, 109, 128)","(279, 362)"
328,"[[243, 428, 0], [286, 402, -9], [319, 369, -16], [336, 334, -25], [324, 305, -30], [284, 310, 10], [324, 307, -12], [316, 342, -25], [298, 350, -31], [263, 307, 5], [306, 309, -16], [298, 350, -20], [280, 351, -19], [244, 310, -4], [287, 316, -27], [281, 354, -22], [263, 357, -13], [226, 318, -15], [266, 322, -27], [263, 348, -21], [246, 353, -13]]","(226, 305, 110, 123)","(281, 366)"
329,"[[245, 429, 0], [287, 406, -10], [320, 371, -16], [337, 333, -24], [323, 305, -28], [296, 321, 8], [327, 309, -11], [319, 344, -22], [302, 351, -26], [274, 317, 5], [306, 311, -15], [298, 352, -18], [281, 352, -17], [252, 318, -2], [283, 314, -26], [278, 354, -20], [261, 357, -11], [228, 322, -11], [262, 317, -23], [260, 345, -16], [244, 352, -6]]","(228, 305, 109, 124)","(282, 367)"
330,"[[242, 427, 0], [285, 410, -13], [322, 375, -18], [339, 335, -25], [323, 306, -28], [308, 331, 7], [332, 310, -12], [324, 344, -22], [309, 352, -25], [284, 326, 5], [308, 310, -14], [299, 351, -18], [285, 352, -15], [260, 324, -1], [284, 312, -25], [278, 352, -19], [264, 355, -9], [233, 324, -8], [262, 314, -21], [260, 342, -14], [246, 349, -4]]","(233, 306, 106, 121)","(286, 366)"
331,"[[247, 431, 0], [290, 409, -10], [324, 374, -16], [341, 337, -23], [329, 307, -27], [304, 324, 7], [332, 310, -13], [322, 345, -24], [307, 350, -28], [283, 320, 3], [312, 311, -17], [302, 353, -20], [286, 352, -18], [258, 318, -4], [289, 313, -29], [282, 354, -23], [265, 357, -12], [232, 320, -13], [266, 317, -27], [264, 346, -18], [248, 351, -8]]","(232, 307, 109, 124)","(286, 369)"
332,"[[247, 432, 0], [292, 407, -10], [325, 372, -17], [343, 335, -24], [332, 307, -28], [298, 315, 7], [331, 309, -13], [321, 345, -25], [304, 349, -30], [276, 311, 3], [311, 312, -17], [301, 353, -22], [285, 352, -21], [254, 312, -4], [290, 316, -28], [283, 355, -23], [266, 357, -14], [232, 318, -13], [269, 320, -26], [267, 348, -19], [250, 352, -9]]","(232, 307, 111, 125)","(287, 369)"
333,"[[248, 430, 0], [293, 399, -4], [321, 364, -11], [342, 334, -20], [336, 307, -26], [270, 299, 6], [324, 301, -15], [320, 337, -29], [304, 346, -36], [253, 298, -1], [316, 305, -23], [309, 345, -27], [292, 351, -26], [242, 306, -12], [304, 317, -33], [295, 353, -28], [277, 357, -19], [235, 320, -24], [287, 326, -35], [282, 351, -29], [264, 356, -21]]","(235, 298, 107, 132)","(288, 364)"
334,"[[249, 427, 0], [292, 398, -9], [323, 365, -17], [342, 333, -26], [334, 306, -32], [277, 301, 5], [326, 302, -17], [321, 338, -30], [303, 345, -37], [259, 299, 0], [316, 307, -21], [307, 346, -25], [289, 348, -24], [244, 305, -9], [300, 318, -30], [292, 354, -25], [274, 356, -18], [233, 317, -20], [281, 325, -31], [277, 350, -25], [260, 354, -18]]","(233, 299, 109, 128)","(287, 363)"
335,"[[246, 427, 0], [288, 406, -10], [326, 375, -16], [345, 339, -25], [333, 308, -29], [310, 327, 11], [338, 310, -9], [330, 343, -19], [314, 352, -22], [288, 322, 8], [316, 311, -12], [306, 351, -15], [291, 353, -12], [265, 320, 0], [292, 313, -23], [285, 351, -17], [271, 357, -7], [239, 321, -9], [269, 313, -20], [266, 341, -12], [252, 348, -3]]","(239, 308, 106, 119)","(292, 367)"
336,"[[245, 425, 0], [288, 408, -12], [326, 376, -19], [344, 337, -26], [329, 308, -30], [315, 329, 5], [340, 310, -16], [330, 344, -27], [315, 351, -31], [292, 323, 3], [317, 309, -19], [306, 351, -23], [292, 353, -20], [267, 320, -4], [293, 312, -30], [284, 352, -24], [270, 355, -13], [240, 320, -12], [270, 315, -26], [266, 343, -18], [252, 348, -8]]","(240, 308, 104, 117)","(292, 366)"
337,"[[246, 424, 0], [287, 409, -14], [325, 374, -20], [343, 335, -28], [328, 306, -31], [314, 331, 3], [338, 310, -18], [329, 344, -29], [316, 352, -32], [291, 324, 1], [315, 308, -20], [305, 350, -24], [292, 353, -21], [266, 321, -4], [291, 311, -31], [283, 352, -25], [270, 356, -14], [238, 320, -11], [267, 314, -27], [265, 343, -18], [251, 348, -8]]","(238, 306, 105, 118)","(290, 365)"
338,"[[243, 420, 0], [284, 408, -15], [320, 375, -22], [334, 335, -29], [320, 304, -32], [317, 335, 3], [339, 310, -18], [328, 344, -28], [316, 353, -31], [293, 327, 2], [313, 307, -18], [301, 348, -22], [290, 351, -19], [267, 323, -2], [285, 309, -27], [278, 349, -21], [268, 353, -10], [238, 321, -8], [260, 311, -21], [258, 339, -12], [248, 345, -1]]","(238, 304, 101, 116)","(288, 362)"
339,"[[243, 422, 0], [283, 407, -15], [319, 374, -22], [333, 335, -30], [321, 303, -33], [317, 334, 2], [338, 309, -19], [327, 341, -28], [316, 351, -30], [293, 327, 1], [311, 307, -19], [300, 349, -22], [291, 350, -18], [267, 324, -3], [283, 311, -28], [277, 351, -21], [268, 353, -10], [238, 322, -9], [258, 311, -22], [257, 339, -13], [248, 345, -1]]","(238, 303, 100, 119)","(288, 362)"
340,"[[242, 421, 0], [282, 408, -15], [319, 375, -21], [336, 335, -29], [322, 305, -32], [314, 333, 1], [336, 307, -20], [326, 341, -30], [315, 352, -33], [290, 326, 0], [310, 306, -21], [300, 349, -25], [289, 351, -22], [264, 324, -5], [283, 310, -31], [277, 351, -24], [266, 354, -13], [236, 322, -11], [259, 312, -26], [258, 340, -16], [247, 346, -5]]","(236, 305, 100, 116)","(286, 363)"
341,"[[245, 423, 0], [286, 407, -12], [322, 372, -18], [339, 334, -25], [325, 305, -28], [312, 331, 3], [333, 306, -18], [325, 341, -29], [314, 351, -32], [288, 325, 0], [311, 307, -22], [302, 349, -26], [290, 353, -23], [263, 323, -6], [286, 310, -33], [279, 352, -27], [267, 357, -16], [235, 323, -14], [261, 312, -29], [261, 341, -20], [249, 348, -9]]","(235, 305, 104, 118)","(287, 364)"
342,"[[250, 429, 0], [293, 398, -5], [318, 358, -12], [333, 324, -21], [323, 301, -27], [269, 300, 0], [311, 295, -21], [311, 331, -33], [298, 341, -38], [251, 301, -5], [304, 301, -26], [301, 342, -30], [284, 348, -28], [236, 306, -15], [290, 310, -37], [286, 348, -30], [269, 354, -21], [225, 317, -25], [273, 320, -37], [271, 346, -29], [254, 352, -20]]","(225, 295, 108, 134)","(279, 362)"
343,"[[249, 426, 0], [291, 390, -4], [316, 354, -10], [330, 320, -19], [318, 296, -25], [267, 301, 10], [314, 297, -11], [311, 332, -25], [294, 340, -32], [249, 301, 2], [303, 297, -19], [300, 338, -23], [282, 343, -22], [234, 307, -9], [289, 308, -32], [286, 346, -26], [267, 350, -17], [223, 318, -22], [270, 318, -34], [270, 344, -27], [252, 351, -19]]","(223, 296, 107, 130)","(276, 361)"
344,"[[245, 425, 0], [286, 398, -10], [317, 362, -15], [331, 323, -23], [314, 296, -28], [292, 318, 10], [322, 303, -9], [317, 336, -20], [300, 347, -25], [270, 314, 6], [301, 303, -12], [295, 342, -17], [278, 347, -16], [247, 314, -1], [278, 306, -23], [276, 344, -19], [259, 351, -11], [223, 319, -10], [256, 311, -22], [258, 338, -17], [243, 346, -9]]","(223, 296, 108, 129)","(277, 360)"
345,"[[243, 427, 0], [284, 404, -13], [317, 366, -20], [332, 325, -28], [313, 298, -32], [296, 323, 7], [322, 307, -13], [315, 340, -23], [299, 345, -27], [273, 320, 5], [300, 305, -15], [294, 347, -18], [278, 346, -15], [249, 320, -1], [276, 308, -26], [273, 348, -20], [256, 352, -9], [223, 322, -9], [254, 312, -23], [254, 340, -14], [238, 346, -4]]","(223, 298, 109, 129)","(277, 362)"
346,"[[239, 425, 0], [281, 411, -13], [318, 372, -18], [332, 329, -24], [313, 302, -26], [306, 331, 4], [330, 311, -15], [321, 343, -24], [308, 352, -27], [281, 325, 3], [303, 308, -17], [294, 349, -20], [281, 352, -17], [255, 324, -2], [276, 310, -27], [271, 351, -22], [259, 355, -11], [227, 324, -8], [253, 313, -22], [252, 341, -14], [240, 348, -4]]","(227, 302, 105, 123)","(279, 363)"
347,"[[239, 425, 0], [279, 409, -14], [315, 372, -20], [331, 332, -27], [315, 302, -30], [306, 331, 1], [327, 309, -19], [319, 342, -28], [306, 350, -31], [281, 324, 0], [302, 306, -20], [294, 348, -24], [282, 350, -21], [255, 323, -5], [275, 308, -30], [271, 349, -23], [259, 354, -12], [225, 324, -11], [251, 312, -25], [251, 341, -16], [240, 347, -5]]","(225, 302, 106, 123)","(278, 363)"
348,"[[241, 426, 0], [282, 409, -14], [318, 371, -20], [333, 331, -27], [316, 302, -30], [304, 329, 1], [328, 311, -19], [320, 344, -30], [305, 350, -34], [279, 322, 0], [304, 307, -21], [295, 350, -25], [281, 351, -22], [253, 321, -7], [279, 309, -33], [273, 352, -26], [258, 356, -15], [224, 322, -14], [254, 314, -29], [253, 344, -21], [239, 349, -10]]","(224, 302, 109, 124)","(278, 364)"
349,"[[244, 430, 0], [284, 401, -12], [312, 361, -21], [329, 326, -32], [317, 300, -39], [265, 300, -6], [310, 298, -28], [307, 335, -40], [292, 342, -46], [244, 301, -10], [297, 304, -31], [293, 346, -33], [277, 349, -32], [227, 309, -17], [281, 315, -39], [278, 353, -31], [261, 359, -22], [214, 323, -25], [262, 325, -37], [261, 352, -30], [245, 358, -21]]","(214, 298, 115, 132)","(271, 364)"
350,"[[242, 427, 0], [281, 397, -11], [311, 361, -20], [326, 325, -30], [312, 301, -36], [260, 301, 0], [308, 300, -22], [305, 335, -34], [289, 342, -41], [239, 301, -4], [294, 306, -25], [290, 345, -29], [273, 348, -28], [223, 308, -12], [278, 317, -34], [274, 353, -29], [258, 357, -21], [212, 322, -22], [259, 326, -34], [259, 350, -29], [243, 357, -22]]","(212, 300, 114, 127)","(269, 363)"
351,"[[234, 426, 0], [275, 406, -11], [312, 371, -17], [327, 331, -26], [308, 304, -31], [295, 327, 7], [321, 308, -12], [314, 339, -21], [299, 350, -24], [270, 322, 4], [297, 307, -14], [289, 347, -17], [273, 351, -14], [245, 322, -2], [270, 309, -25], [267, 348, -19], [251, 355, -9], [218, 325, -11], [246, 311, -22], [247, 340, -14], [233, 349, -5]]","(218, 304, 109, 122)","(272, 365)"
352,"[[235, 424, 0], [277, 411, -14], [314, 377, -21], [325, 335, -29], [308, 304, -32], [303, 334, 1], [327, 309, -21], [319, 343, -30], [305, 354, -33], [278, 328, 0], [301, 308, -23], [291, 352, -26], [278, 356, -23], [252, 325, -6], [274, 311, -33], [268, 354, -27], [255, 361, -14], [223, 325, -12], [249, 314, -28], [249, 344, -19], [236, 352, -8]]","(223, 304, 104, 120)","(275, 364)"
353,"[[234, 427, 0], [274, 414, -16], [312, 379, -24], [325, 337, -31], [309, 306, -34], [308, 337, 0], [330, 311, -21], [319, 344, -31], [307, 354, -34], [282, 330, 0], [302, 310, -22], [291, 353, -26], [281, 355, -22], [255, 327, -5], [274, 313, -31], [268, 355, -25], [257, 357, -13], [226, 326, -11], [248, 315, -25], [247, 344, -16], [237, 350, -4]]","(226, 306, 104, 121)","(278, 366)"
354,"[[248, 434, 0], [292, 410, -10], [324, 373, -18], [341, 337, -28], [330, 309, -34], [292, 310, -4], [327, 307, -24], [319, 344, -34], [304, 350, -38], [269, 307, -8], [308, 313, -27], [301, 355, -28], [286, 356, -26], [247, 312, -16], [289, 320, -36], [284, 359, -29], [268, 363, -20], [227, 322, -24], [268, 326, -35], [268, 353, -27], [252, 359, -18]]","(227, 307, 114, 127)","(284, 370)"
355,"[[248, 432, 0], [292, 402, -9], [325, 367, -17], [343, 333, -26], [330, 308, -32], [280, 304, 2], [326, 307, -18], [319, 344, -31], [302, 349, -37], [259, 302, -2], [311, 314, -22], [303, 353, -27], [285, 355, -26], [241, 309, -10], [292, 321, -32], [285, 358, -27], [268, 361, -19], [226, 320, -20], [272, 326, -31], [269, 352, -25], [253, 358, -17]]","(226, 302, 117, 130)","(284, 367)"
356,"[[248, 430, 0], [290, 400, -9], [321, 366, -17], [341, 334, -27], [330, 309, -33], [273, 303, 4], [323, 304, -18], [317, 342, -31], [300, 346, -38], [254, 302, -1], [311, 309, -23], [303, 350, -26], [286, 350, -24], [238, 309, -10], [294, 319, -33], [288, 357, -27], [270, 358, -17], [227, 322, -21], [274, 327, -32], [271, 352, -26], [254, 357, -19]]","(227, 302, 114, 128)","(284, 366)"
357,"[[245, 430, 0], [288, 401, -9], [318, 366, -18], [337, 334, -28], [328, 308, -33], [268, 304, 4], [320, 305, -18], [316, 341, -31], [297, 346, -37], [249, 303, -1], [308, 308, -23], [302, 349, -26], [285, 349, -24], [235, 310, -10], [293, 318, -33], [287, 357, -26], [269, 359, -17], [225, 322, -21], [273, 327, -33], [271, 353, -27], [254, 357, -19]]","(225, 303, 112, 127)","(281, 366)"
358,"[[246, 429, 0], [287, 406, -11], [322, 373, -19], [339, 338, -29], [327, 310, -35], [295, 313, 6], [330, 308, -15], [322, 344, -25], [305, 352, -30], [271, 308, 2], [310, 314, -17], [301, 355, -19], [285, 354, -16], [249, 312, -5], [288, 320, -27], [282, 358, -21], [265, 360, -11], [228, 319, -15], [265, 325, -27], [263, 351, -20], [247, 355, -12]]","(228, 308, 111, 121)","(283, 368)"
359,"[[246, 431, 0], [289, 411, -12], [324, 377, -18], [342, 340, -26], [330, 311, -30], [301, 321, 7], [330, 311, -13], [323, 346, -23], [308, 354, -28], [278, 316, 5], [308, 315, -15], [300, 356, -19], [285, 357, -17], [255, 316, -2], [287, 319, -26], [281, 359, -21], [264, 362, -12], [231, 321, -10], [265, 323, -24], [263, 351, -18], [247, 355, -9]]","(231, 311, 111, 120)","(286, 371)"
360,"[[245, 434, 0], [287, 413, -12], [323, 378, -18], [341, 340, -26], [329, 310, -30], [302, 322, 7], [331, 312, -13], [323, 348, -24], [306, 353, -29], [279, 317, 3], [309, 315, -16], [300, 356, -20], [284, 355, -17], [255, 317, -3], [287, 319, -28], [280, 359, -22], [263, 360, -12], [230, 322, -12], [265, 324, -26], [263, 352, -19], [247, 356, -9]]","(230, 310, 111, 124)","(285, 372)"
361,"[[236, 431, 0], [277, 414, -14], [313, 380, -21], [329, 340, -28], [315, 308, -31], [309, 337, 6], [333, 315, -14], [322, 347, -24], [309, 355, -26], [284, 330, 5], [306, 311, -16], [294, 353, -19], [282, 354, -15], [258, 327, 0], [276, 314, -26], [269, 354, -19], [258, 358, -7], [229, 326, -7], [251, 315, -20], [249, 344, -11], [237, 350, 0]]","(229, 308, 104, 123)","(281, 369)"
362,"[[237, 431, 0], [276, 417, -17], [315, 382, -25], [331, 341, -32], [315, 310, -36], [311, 338, 0], [334, 313, -21], [322, 347, -31], [309, 356, -34], [286, 330, 0], [306, 311, -21], [294, 355, -25], [283, 355, -21], [259, 327, -4], [277, 315, -30], [271, 356, -23], [260, 358, -12], [230, 326, -10], [253, 318, -24], [251, 346, -15], [240, 350, -4]]","(230, 310, 104, 121)","(282, 370)"
